81.85326385498047	(8, 12, 2)	[-0.1290693228602684, -0.7827425648664013, -0.12160849911656602, -0.8557838213308611, -0.13982896113315402, 0.8045596996811146, 0.6895611053948187, -0.4342521445838876, 0.19286349622078824, 0.9867594121164027, -0.02294506189312262, 0.5985481894978011, -0.4416302345973362, 0.8455994604383075, 0.41916768056321296, 0.34865930752858376, 0.5827942413366962, -0.3499960995424072, 0.9206611042335644, -0.22596149174704205, -0.32231309246103823, 0.985039521014214, 0.7584697557941689, 0.8838444923306523, -0.8120591729115483, 0.21720297676512157, 0.9931798284702422, 0.32363151486037833, -0.7664942526464149, 0.7449742367482806, 0.8310566874453371, 0.4069929557337686, -0.6171952530799667, -0.328926934599967, 0.7703851771919998, 0.051165747410580886, -0.17132310563404585, 0.6187052851243211, -0.07380349671451314, -0.5743912335581243, 0.7616925544886204, -0.024464500480027684, -0.5588583405217109, 0.7005629153188782, 0.10389737163793122, 0.3108068415273533, -0.9739386381104234, -0.6520735426222053, 0.48796926934381313, -0.8625219308667265, -0.6165092334581728, 0.2932488615469193, 0.6972927725289055, -0.8499260408425828, -0.7634918140536211, -0.3382290910330028, -0.5754604380836637, -0.9392382162516428, 0.17043647255167182, 0.32214405828398585, 0.5080223638339456, -0.052796219807113465, 0.5549050540328317, 0.09816147203326397, -0.5105316108437734, -0.2467462444824473, -0.05253281378444363, -0.07692902217358677, 0.09964115599679468, -0.9522471726425821, 0.10188697931448987, -0.466638479965535, 0.9249681072135123, 0.23804721001081375, -0.3940983885862295, 0.4909007537118757, 0.0729979242938188, -0.38920853508336206, 0.9700148986837995, 0.5534699961756664, 0.698193329754556, 0.3838905808908264, 0.29877117493643546, 0.6477263157256223, 0.9974784183403171, 0.5967193619099991, -0.5206401011178365, 0.009310952383571047, 0.9553817713939541, 0.3790145397476741, -0.5047661911322601, -0.24313645883195312, 0.665102080137816, 0.5299575544503845, -0.10364191688734059, -0.8017914317578376, 0.7473740267631186, -0.6575649903168488, 0.748624936093852, -0.0419594983047924, -0.7822545750214991, -0.19765840216673425, 0.11038475007600668, 0.14998301987798324, -0.6825052235799665, -0.5823244150526834, 0.43625763644302795, -0.29476683474632415, -0.7726029017361862, 0.37448092809174205, -0.7868840412011955, 0.14118012384954115, -0.08390579889081295, -0.9166946187041534, -0.5006679320833205, 0.27829568903556123, 0.47164358733118084, -0.770131287716503, 0.1661600330538313, -0.8149056784217281]
41.49949645996094	(8, 12, 2)	[-0.11411825789147975, -0.5300806186613516, 0.33919402394446374, -0.3548221979647617, 0.1882290636914733, 0.6620505818677919, -0.13989600304396285, -0.1530120119415339, -0.20054286676463673, 0.08584352544448634, -0.38861865342994373, -0.41923785605715524, -0.5166590831549589, -0.018954154963343905, 0.6908284269630225, 0.24026972157655108, 0.4099769794889262, -0.6280085708384485, 0.6500845245204758, 0.3200863630029907, -0.1513091065766567, -0.07765007001955108, 0.14477971088022307, 0.7550956102504746, 0.22066229400524848, 0.8898731899728466, -0.9497793085302374, -0.546051811480532, 0.6405763002413828, -0.07388364976220606, -0.3221455541124148, -0.3622178830820399, -0.8074586111760473, -0.7436223106740993, -0.004120710445395637, 0.7000840429674577, -0.15513562108436707, 0.09500752279910318, -0.02257814757184022, -0.014151232060725702, 0.5210286527035478, 0.019926286502917705, 0.0696190850154026, 0.044967618657351494, -0.10433857027141727, -0.3245938381578162, -0.3445873646342159, -0.7404661263602726, 0.1282552329404698, 0.8927966739212049, 0.5675626481595981, -0.5303572108496633, -0.9666452175270557, 0.3403793591069962, -0.4844467538000369, -0.4504291466852574, 0.7087351378734504, -0.3164643886250283, -0.6841806540274988, -0.3891176824734433, 0.475480321964451, 0.7646927629554433, 0.49252187209613624, -0.8981759994763969, 0.26384512796163223, 0.3986362710321092, 0.4329882873520743, -0.09895858825299275, -0.34761859898099257, 0.3001740653590699, -0.04019992251809339, -0.476084831219384, -0.30222048928359213, 0.1869384573059515, -0.8063319027635064, -0.24454052539201493, 0.026208762845353173, 0.3052127711967185, -0.08142684775059594, -0.20180750643789525, 0.4533428921131403, -0.07861516280424696, -0.42721099754841785, -0.11329498618227775, 0.060308954761579464, 0.19728263067206986, 0.8750333061476531, 0.17288075221720006, -0.13360972234415724, -0.11399992567310431, -0.005387900903689263, -0.16039726137714486, -0.674939841688289, 0.15411571803666618, -0.14619503751548263, 0.8813298266983316, 0.0433718920532618, 0.6391381414895365, 0.2114817876758916, 0.9376669366390876, 0.3895351931165579, -0.27860989317246415, 0.5527291581912548, 0.2645483750245091, -0.22586504910512545, -0.6917793376638044, 0.4537543377065748, -0.739885577111787, -0.21883313356349354, 0.7011856305168956, 0.596295513358395, -0.41989863973992114, -0.2950278896508126, 0.5381101764029039, 0.41285792937766397, 0.08212294011810373, 0.5472947629048686, -0.5422484002958662, 0.2199447234756187, 0.5777789858524112]
79.28787231445312	(8, 12, 2)	[0.5885258363668031, 0.3913697086377295, -0.20059696608036565, -0.4727342327569142, -0.2543196705113632, 0.03702197609279223, -0.5159819115186044, 0.515353283476331, -0.42137133308540303, 0.05866142689358386, 0.5909882370557838, 0.3739511308398368, 0.5442550640216179, 0.3995230049330669, 0.137588795398083, -0.27666930225731806, 0.02603713827783355, 0.5491950162807169, -0.7578443535313982, -0.3050209014498239, -0.48694983225561744, 0.022401151018659193, 0.382442884866049, 0.416529587498012, 0.3962479433556598, 0.21649130372240138, -0.03797774066445839, -0.5886532184349614, 0.2928680655086106, 0.0627994164513576, -0.2203325653031836, -0.27286535932334693, -0.2763690329839932, 0.24006965485823445, -0.6665305825846761, 0.29567338274934374, -0.7422121236585927, 0.12608820280595476, 0.681574658967575, 0.21078735107729124, 0.5588005544747032, -0.10064792245526358, 0.31490152468089644, 0.10760724649463838, -0.4195692473896742, -0.6221789498838651, -0.024062560093591007, 0.8073467421179088, -0.5260360663136661, 0.053901805199914124, -0.5072629320002399, -0.06547799697855217, 0.5606504847684912, 0.298705135858009, 0.31859169733504983, -0.44519796043004267, -0.565655441333991, -0.6415407192781257, 0.7246025117174504, 0.09674974414461074, -0.30331474199024316, 0.36497633270970425, 0.6873227482157872, 0.4024362690892645, 0.06195359075590151, 0.08207358824220276, 0.6040977439999591, -0.34873450145859414, -0.3713642011782719, -0.10713699035733486, -0.08413805830860824, -0.36723570554309626, -0.3510760336510205, -0.4303067955897717, -0.48510843324678776, 0.2149650523131227, 0.017055517263371706, 0.5167508156777266, 0.2802295338048192, -0.3526717515253462, 0.3961671961389316, -0.16852996885583552, -0.1253905602867861, 0.06312665478625157, -0.4577902582965336, 0.8485188314184691, 0.8189704135888171, -0.6513423417925254, 0.35743522179180415, -0.02901881435720015, -0.11349134110219739, -0.1079367005414251, -0.38060429310032473, -0.9273902078391284, -0.04915130807796364, -0.49358107465709944, 0.023297218124762778, 0.901741913276872, -0.18334931343866448, -0.17812486561398883, 0.7477050600318979, -0.6898962036924131, -0.1781821444286391, -0.40550825000075275, -0.3458117152604528, 0.28762394286402154, -0.2830407196148973, 0.25447785924715033, 0.34381198552730297, 0.6996517000832405, -0.10455384429797551, 0.34217308579951455, 0.21000141233947106, -0.4349269275600862, -0.8708504802590877, 0.2693660583780824, 0.1368998095068909, -0.4537121046567112, 0.883741392659017, 0.312515572150854]
76.72793579101562	(8, 12, 2)	[-0.5810486058617244, 0.4302832124945321, -0.016789494454072296, 0.11004055537215691, -0.16985138894860238, -0.6652196057587216, 0.21591145794862082, -0.26987956703840615, -0.14312381750553607, -0.07255705109757314, 0.24228525262668632, -0.535753213440184, -0.11469482985546238, 0.22318505712308173, -0.34975439119229523, -0.640247765760308, 0.0013981792979164305, 0.22480967142729946, -0.21077476262003117, 0.1623454546993758, -0.2287949502392958, 0.48782829093200686, -0.10680961286293317, -0.4403882113924646, -0.16927892011435736, -0.41208462178254784, 0.43064815695318953, 0.08360974508209522, 0.4429568683278337, 0.36547323629067474, -0.2464422861009699, -0.3826444767105521, -0.3763111833051689, -0.385807044511688, -0.7107879693883952, 0.20536318964471095, 0.4787805987542445, -0.02194482203158958, 0.12592255354025025, -0.3006465706408712, -0.41039940576101774, 0.3307839282180061, 0.026851848705848835, -0.15649143467783133, -0.40285405031577143, -0.14595079111394998, 0.2472729818297266, 0.3202596534586552, -0.5125087198399026, 0.15703458607184995, 0.6273758850054987, 0.14390707541733744, 0.06706616504580068, -0.14935184432920542, 0.8047745424739167, -0.030908758470005238, 0.048712474516612154, -0.391750632098849, -0.31946973729057, -0.417886261269957, -0.4043350541932649, -0.4894197413989914, 0.587257486345863, 0.34036246021642497, 0.40008315500865654, 0.06818773170989947, 0.47422429049432663, 0.08414171000864584, 0.3182428328951048, -0.1633514928518037, 0.48716598140233136, 0.36416247117496897, -0.1849762147315951, -0.560801860692208, -0.0732313398079752, 0.01263736140123023, 0.02463472698975944, 0.04056046734268703, 0.11097249459522629, -0.33396159726598096, -0.4261617339211052, -0.04752812178901375, -0.26453369717526326, 0.5466680629960319, -0.01567694742613923, 0.8080782028135126, 0.4011093263533237, 0.0716946625571864, -0.39495585204301376, -0.22010235511095555, 0.4578703402763714, -0.46989311879138795, -0.12268130138397206, -0.17359231989406737, -0.1579328839990713, 0.16247470851051818, -0.3633631781145412, -0.13032538580358388, -0.3909209116713095, 0.5337952673067861, 0.4345264568009195, 0.5157273692467467, 0.38761060823167265, -0.2089221464550483, 0.07599205615652352, -0.04194243615055057, -0.6126401142238228, -0.4206365298960536, -0.11853546346736532, -0.3626113757075866, 0.1459224310485922, 0.43532671974513687, 0.12775147515307023, -0.5832253337394874, -0.04366855083921438, 0.4030823521612641, -0.019702031809051668, -0.7341520337871216, 0.4956858248887491, 0.41595216666435025]
78.78927612304688	(8, 12, 2)	[-0.07198058971203418, -0.15562504356886678, -0.06578193290375452, -0.32407654486488363, -0.43103701788730076, 0.321979606953092, -0.038782604309706814, 0.39398846804426446, -0.4093082279420385, 0.03522503236057238, -0.02657067483896386, 0.054656607482846044, -0.08679534916362082, 0.43400712077743453, 0.34657647498550465, -0.14227292219811605, 0.16055505703515752, 0.17466670600956963, 0.25432774257417134, -0.2370801458399822, -0.3862588731194369, 0.5113038420289371, 0.12261904388777091, 0.600594840870455, 0.45616406353915073, 0.2314052996882164, -0.04237092728442645, 0.3442319547997112, 0.02822656347358244, 0.22363341614588514, -0.08824759370668071, 0.49306741260854414, -0.16883842355119147, -0.21947086849795494, 0.15953347112121066, -0.04458504226869048, -0.15644657025987135, 0.741198969669345, -0.12497552340659883, 0.29571736385076886, 0.27181415127675973, -0.43562114466358165, -0.19103421090461317, 0.22647022900654573, -0.013399015688968018, -0.1045010816752927, 0.01181187532504241, -0.5546103040332655, 0.33020829053484047, 0.5504978678654151, -0.3772669325984217, -0.22056337339512527, 0.45799660137972226, 0.12929256042851836, -0.008112119021951282, -0.1910193989418845, -0.5730710863391709, -0.2636138978478502, 0.36242008998565156, 0.17283328284374885, 0.036760760203866934, 0.39128082654211754, 0.3585247173231376, -0.4299906715005959, 0.6177679887450268, 0.4828806855023739, -0.017501888610890762, -0.17843295058371683, -0.2583893764486637, -0.7096149151204066, 0.3059745145958632, 0.1397126489085544, -0.5249464471929706, 0.33202197179249016, -0.11686781592043058, 0.04397826151001725, 0.7833529439016995, 0.02250598465998696, 0.1810629636697454, 0.5246155408225575, 0.13300068395682085, 0.03859529017746798, 0.5559053896950709, 0.5215425192479513, -0.3009152230962671, 0.6309827358975083, 0.14949102287886756, -0.09862830463602429, -0.4209176765264159, 0.17582438123660452, -0.16998375887798944, -0.5340009158962877, 0.09087448263810322, 0.16102157333582606, -0.009552114139121881, -0.778193789047193, 0.4196240138196542, -0.2304353770872279, 0.36096193768004714, 0.21224398972542186, -0.21980590392148724, -0.22147189747312795, 0.4704875661364708, -0.07904608615440414, -0.21576574318219485, -0.2537951902765317, -0.33391359329063774, -0.10085730864979137, -0.09893574130412953, -0.49063393193058213, -0.6057178818660268, -0.34613494033025816, -0.1673406502556198, 0.00017789725248673616, -0.11122781380212642, -0.08252696859733404, 0.14565422606177963, -0.6723737535824964, -0.23131573481640347, -0.06614915179518763]
78.87496185302734	(8, 12, 2)	[-0.1319105996169908, 0.06248944579246306, -0.07495596888458858, 0.026701517126010398, -0.1950156512479648, -0.16362081915819904, 0.03825389485703024, -0.3939841494344362, -0.0752299201786689, 0.1034153299949998, 0.2914396840908907, 0.1024692868833231, 0.05549748627684571, 0.27439804463566425, -0.1445122394250928, 0.09586596012016867, 0.14325601017841855, 0.36857306430312947, -0.2844513679343154, -0.13784998323688613, -0.1367787880148491, 0.04659165484691877, 0.18107067867923518, 0.22219269432745403, 0.08081440690071424, -0.04073922190498843, 0.41124868346022514, -0.5514269650745515, 0.12270881220517345, 0.3431761962473249, -0.34264299309755963, -0.04644938466509128, -0.4607015114848351, -0.3503149207069842, -0.04173402485355551, -0.16318824102547375, 0.30344458703990174, 0.03625681748283293, 0.1484990081334554, 0.2729886627863546, 0.15296054793809524, 0.3589960323187362, -0.29477398050670583, -0.007106365704830669, 0.08335426376285318, -0.08171436982836573, 0.5181147205934692, 0.19370591715966606, 0.14249980377383342, 0.21404505301850496, 0.22063963285169835, 0.026328314395707725, -0.6913999715646958, -0.47366161911817056, 0.2168113461410595, 0.19300235089534037, 0.0035093627613393963, -0.1173269432998037, -0.48452565634899736, -0.4791739692614376, 0.1605213008640071, -0.02231437134733682, 0.513267640566896, -0.3216410475402772, -0.0024060464031142106, -0.09858962861315049, -0.48706540014707445, -0.2807212996599873, 0.2286777942703769, -0.372276968210049, 0.11102441469563326, 0.618120178738112, -0.49110866220029764, 0.07776728163754613, -0.025355887564553682, 0.2029121618777555, 0.5191082412168065, -0.03245666543572157, 0.23999249905525752, -0.07634278371598352, 0.5625181357792611, -0.059407145326990325, -0.011399778580272815, 0.4818335045057308, 0.07355961940354318, 0.4396672859367611, 0.34370388152594106, 0.34501484265600896, 0.1283629290545115, -0.0555999031704966, 0.26556296204883206, -0.4624327261074247, 0.00604831528736121, -0.311524783832123, 0.06704863737004699, 0.10160915046570883, -0.17090874775529144, -0.24664336278124782, -0.4819074021052211, 0.18405430521828223, 0.3243705142273238, 0.10638814283692932, 0.3803051290181055, -0.4079107057945459, 0.023235436753162163, 0.053254136897984056, 0.1528143225351072, -0.3401798350024462, 0.33180470223362313, -0.06419721081583227, 0.16283816654816965, -0.18758264107587705, 0.004933109416438493, -0.030195684039284992, 0.32890369793206775, -0.078528066628357, 0.14082087244779154, -0.6049928222767076, 0.43876371786366714, 0.2523590717246572]
81.84064483642578	(8, 12, 2)	[0.17853316537604086, -0.021628739360517776, -0.36374143248807267, -0.45063930581341505, -0.2294527975476915, 0.08410422326266791, -0.08922749050705717, 0.23836600847187095, -0.2634930577079427, 0.2758405572129811, -0.02595481307781415, -0.10049981200142877, 0.4076420477110825, 0.33640071001623884, 0.2768707006028572, -0.14992631212531105, 0.26498204992869967, 0.0810493397001302, -0.021487736379040938, 0.0015911178677496078, -0.18216497227831796, 0.10693699745621661, -0.004362815669394281, 0.11211589732587735, -0.22013100223560525, 0.6277468839069742, 0.038716293547004094, -0.4155781967505995, 0.28934837238488703, 0.41696147182091947, -0.19478370914186807, -0.16872447622030923, 0.283785825988068, 0.030775644012053797, -0.10618869429988555, -0.07095725106371653, -0.012347468509154143, 0.23436968852620488, 0.15627792825739034, -0.15988610776047155, -0.0033455645422941927, -0.0563091410224108, -0.15059506649944174, -0.20758010965348822, -0.20512635833494836, 0.31989843136304813, -0.0809596410198139, -0.173314107007138, 0.15352461098021108, 0.11906905373269823, 0.21353376553704992, -0.00689038348387379, 0.34100516906792633, -0.44845178464652813, 0.3101295705746133, -0.11330805093372304, -0.49901427936119513, -0.5353486678193554, -0.010343261216100644, -0.04567078965596261, -0.3442217060268236, -0.08816769484551878, 0.4969082861259746, 0.14375828759349304, 0.016884790485527816, 0.38709504339383866, 0.031592633156623744, -0.1842602338926315, -0.013263562724084306, -0.20048240800404027, 0.445001916679364, 0.10721421089931861, -0.10113462774183012, 0.05903958838979603, -0.13514586568617756, -0.18727617760018636, 0.17140516234403488, 0.38702788025378143, 0.08028319730943939, 0.1916973738378897, -0.013735538532289059, 0.07836747327924411, -0.08681958878430779, 0.3756432866901325, -0.1603067198627505, 0.18356353657731536, -0.12126992613841925, -0.03155442376521052, -0.34576988216872423, -0.08612335171557373, 0.003046334206869282, -0.17995616204484044, 0.018579093040575423, -0.15537739655783053, -0.09828878265734782, -0.24899045540382897, -0.18233502805670954, -0.29616535945591704, 0.011739331907689016, 0.15543940406340517, -0.019432848179867526, -0.006324934023141264, 0.1863393195338936, 0.1870664680263744, -0.43242533605327604, -0.36111121675049834, -0.06732154737240484, 0.31212943097006834, -0.06382593715090729, 0.12730176980865124, -0.06803751695114083, -0.17109155852550867, -0.11545438192653623, 0.003771155021522171, -0.0832024792177693, 0.05378318815952418, 0.15548851298794797, -0.43957908042547184, 0.11148362053895305, -0.0014741661093910009]
79.58158111572266	(8, 12, 2)	[-0.25173684481296904, 0.0989369359656232, 0.0034706907031410994, 0.06617481538942736, -0.3384873077744488, 0.13923301675386834, 0.23329109390319414, -0.2942148127597495, -0.08431420226625072, 0.25275059847532766, 0.3657685657006422, -0.3199719929198004, 0.36954795240772986, 0.1699377909607658, -0.08534138707068331, -0.128151972277345, 0.1765062468018241, 0.4419310885686743, 0.07677971813069143, 0.16315487616547591, -0.28029781812240784, 0.2098685369532139, 0.3283451356151624, -0.060895520039213585, -0.2443659493534187, 0.11269719408017592, 0.14940611914025081, 0.036638206272626254, 0.10659559585048466, 0.37140848297175094, 0.1488397969552191, -0.29902285349747826, -0.3590518604765391, 0.04548435639359863, -0.029180810821934078, -0.08414630835623581, 0.37038773306404554, 0.12452923005908757, 0.03946210787999977, 0.2006932606507315, 0.007191160596279167, -0.4930657662940015, -0.39312552650015037, -0.017704360061672628, -0.20061785523777678, -0.20969541006657844, 0.40577975469136207, 0.1371218179433219, 0.24348648981302268, 0.1125219630454883, -0.15726423706582643, 0.06015842951392014, -0.14387994613547017, -0.2283479274970051, 0.6530142143040701, 0.0254079128902416, -0.358989022880877, -0.25763863284333016, -0.6086750173358754, -0.38565381643898516, -0.17838989348152182, -0.09093326819393104, 0.37981251102348534, 0.11529806734258896, -0.025462897896700226, 0.35704941623599296, -0.2725850843971748, -0.07597998764866509, 0.2451368666918477, -0.36182143979512477, 0.2861052129662451, 0.2878401184269557, -0.2382806994983024, -0.17753082722458294, 0.22214306972096395, 0.12836799146023306, 0.5332141856374473, 0.13967087789632718, 0.3273951730577922, 0.09034766152171117, 0.5852938204514853, -0.025559632910998, 0.2622679744469525, 0.4853573071571444, 0.06429314359860727, 0.628766654136407, -0.16126620129317526, 0.015093904214816796, -0.03910194188539462, 0.18115962762374457, -0.39921823387589145, -0.3805337902174588, 0.26214262823952883, -0.40268663393374715, 0.013595711374849842, -0.06806492839633345, -0.25691053964865007, -0.25552919512451017, -0.10573601232070604, 0.3416313069216245, -0.09914278866186846, 0.3277860322636801, 0.4582913689707176, -0.38292785541900287, -0.18763018054511366, -0.14530195064470794, 0.07940043611959785, 0.03324268479206194, -0.31701790427748916, -0.42763295533560725, 0.10692297901933837, -0.16811381921048305, 0.08409725155110959, 0.13518606396924193, 0.22898185219027245, 0.31337659177091104, -0.06951371672319703, -0.4318377073016839, 0.5838066645591178, 0.3709223363319031]
45.33051681518555	(8, 12, 2)	[-0.42748820531767884, -0.08608532845615903, -0.11044679252939484, -0.24664972842483993, -0.3120253796770359, 0.32224768353757316, 0.08778594271435211, 0.18319764155519574, -0.2189235686638958, 0.17910371565698313, -0.015441836165323521, 0.19859528565185292, -0.20787598616594727, 0.544833639867274, 0.07416084776973633, -0.04484936958420642, 0.10379656640658665, 0.1083535555084989, -0.04804729907750392, -0.0732365592426921, -0.027401059669246136, -0.07919508941375832, 0.06569280797468838, 0.22034891790917463, -0.11088975115030744, 0.3763877618349668, -0.05817944626162232, -0.33420808091214477, 0.006757893359662107, 0.3650367298707561, -0.3460421190376808, -0.10299297825672603, -0.31449806618396703, -0.17736503322750233, -0.08951279916195712, -0.19569002480642628, 0.4396061411529586, 0.2557419201644762, 0.18145633753233223, 0.2572364984149019, 0.2664649713748256, -0.2636010191954965, -0.12179734474277483, -0.0038365477701249946, 0.008200029872421674, 0.15368640615423287, -0.1625163817889906, -0.09509985168262099, -0.06057433937588401, 0.4863514114763759, 0.2759293227917333, -0.10231368703493803, -0.16639112718361226, -0.29169414576336056, -0.02305795708575677, 0.10375918325960459, -0.3897861268097789, -0.15042403380446273, -0.28534427161304254, -0.048626438277509204, -0.1298039078992462, 0.38935081395246973, 0.3629429214260528, -0.35739964320573375, 0.4763929535603646, 0.163776991906339, -0.2645616195481952, -0.28268532873885727, -0.010178595963869438, 0.0033297374850175393, 0.37417772904669966, 0.1342066916017999, -0.26946364414072066, 0.11040568124660388, -0.11849983691325863, 0.010249125294102577, 0.15322957645244092, 0.10869756409789327, 0.18678179397495376, 0.2870021776450605, 0.09846317036729209, -0.11316972218731507, 0.1892756748341678, 0.11795150063701507, -0.16019841756520514, 0.27112995766228964, 0.18813910083217028, 0.25318751106006576, -0.3797255409640039, -0.058600599150029964, 0.04247632237751617, -0.47129875923057146, 0.3232963219963077, 0.01401664951420889, 0.009027817765580731, -0.4236658236482267, -0.11362093891687479, -0.26312364395469034, 0.030532367087128205, 0.17437652137177967, -0.021217933484903168, -0.04416604189948338, 0.30902849615199907, -0.164562151940954, -0.10049055465789554, -0.25154417026026454, -0.10064436816431507, -0.15234310868053785, 0.13352787127112412, -0.06250849004538386, -0.23525032699982815, -0.25830990428355866, -0.1408290513510282, -0.12137175253896226, 0.1472031827746783, 0.13065068327451257, 0.30595187770558097, -0.2960250709209729, 0.1392085758550021, 0.07943624127230052]
80.54656219482422	(8, 12, 2)	[-0.42425301988604147, 0.21992006135780864, -0.07957916045233432, -0.28167221562040223, -0.21722452058171726, 0.25457891019925477, 0.007304368659305033, 0.0200476488397789, -0.21222321016512052, 0.04049423775278382, -0.174521913152449, -0.16970170827247136, 0.16207266285596583, 0.40746502004586077, 0.04985398322639944, -0.12346874214250861, 0.16137772003114415, 0.07307899148583533, 0.009067384758959449, -0.0412515711919629, 0.003338074176919878, 0.24718502200072018, 0.11839286182711678, 0.23935173811669586, 0.24936725625670675, 0.29145124484811935, -0.2991238629679186, 0.04357725818963005, 0.08455974672545274, 0.36693274179918517, -0.10414444807228972, -0.14908074522449055, -0.2453239586912122, -0.1496362589664665, -0.13480075587120371, -0.04129819918475617, 0.325957511875765, 0.6005560247189463, 0.12237849830495656, 0.03047514413912781, 0.048300478696252015, -0.18188821278026415, -0.16156277326592347, 0.0734855060509693, -0.03695867275214877, -0.2682066889285655, -0.009286478519841865, 0.08136839388211292, -0.08777183538413794, 0.2588174788515104, 0.11188892125449487, 0.059109516002854176, 0.277699558161318, -0.4368720317926423, 0.2840892812591623, 0.09586028603063797, -0.08198905614401132, -0.09358455694354938, 0.056766014814834564, -0.1118420609627809, -0.17831449180694564, 0.019850232448338872, 0.42594616081578374, -0.3520040881535925, 0.194922001297629, 0.1788626489769049, -0.09383360184317524, -0.23458250879459902, 0.11735933085363057, -0.2455289047864582, 0.3931034694815273, 0.0390252395209349, -0.24905280119621656, 0.020816938852954617, -0.019129674993659612, -0.0076218114824880626, 0.20638147404997817, 0.05867600065618453, 0.15422663501801964, -0.0490665617392983, 0.02096572162846173, -0.09576399896705369, -0.020624919698605016, 0.262131480194008, -0.20374832207422966, 0.19090127994711031, 0.23957474327892037, -0.39357971807344544, -0.36586438597214255, 0.07800698320740491, -0.20041996702375434, -0.377491315523231, 0.01869913130843328, -0.029480432898829192, -0.10898535050896596, -0.21104020880411098, 0.2255597268119256, -0.3264695368063088, 0.18466727974953218, 0.16464942005448793, -0.06972828585975273, 0.0067900068260749735, 0.28500454607653214, -0.15664477984892283, 0.10074329014261234, -0.27994661808605875, -0.16815520749931157, -0.3461620841749696, -0.06361979279525241, 0.056832912853338004, -0.16790325981214463, -0.003165224248728643, 0.04191172288128935, -0.11310122609590235, -0.033714763436197795, 0.1881400866402654, 0.17153666786744876, -0.37062409125519097, 0.13934697751469666, 0.01534306665585872]
